ACC,SEN,SPE,PRE,F1,LOSS,TRAIN TIME/M,Dataset,epoch
0.8311350435624395,0.03399588747128661,0.998001710011821,0.03498509489857164,0.03440243436583492,1.5832999709496416,2.5860240340232847,training,1
0.8905493707647628,0.2966443106556469,0.9901827620810673,0.3502583961633838,0.301666685091356,1.3652488359860802,7.271089573701222,training,2
0.896539206195547,0.3061330620612541,0.9907268652987117,0.3854177466723028,0.3154850889446862,1.3416737322650518,12.031956930955252,training,3
0.9074903194578896,0.34139201291273125,0.991726527693529,0.43427073145862394,0.3617051524875865,1.3067882738906595,15.657024093468983,training,4
0.91202807357212,0.36649159731521014,0.992144464648247,0.440052469707224,0.3898870433827138,1.2885731859871221,19.283692236741384,training,5
0.9168683446272992,0.3934454650276031,0.9925796790797853,0.4932772659517012,0.4203181050490349,1.2764703577215022,23.962546066443124,training,6
0.9195909970958374,0.4075383417641897,0.9928656116842414,0.5679319535245857,0.4383867332730194,1.2640231174472683,28.640446662902832,training,7
0.9197725072604066,0.4202159311976181,0.9928572365660268,0.5141742361274121,0.447928736170249,1.2592348014824164,32.25891921122869,training,8
0.9244917715392061,0.4205930016511579,0.9932391529214218,0.5506329451747025,0.45452252153937633,1.251675638977287,36.9499794960022,training,9
0.9283639883833494,0.4368036698605573,0.9935513085957596,0.5903317026272064,0.47593627200463284,1.2386770822554538,40.573673117160794,training,10
0.9270329138431752,0.4327992154011202,0.9934938403096866,0.5243873717538835,0.4608158226857686,1.2381770486296722,44.19769365390142,training,11
0.933567279767667,0.46167646259566497,0.9940560918897109,0.6555005505241323,0.4999900250002006,1.2232591995187607,48.88173012336095,training,12
0.9339303000968054,0.4844319462438594,0.9940945064850707,0.6152387134412977,0.5227425249621623,1.216045281181483,52.494287165006,training,13
0.9332042594385286,0.47668640587675,0.9940208760254791,0.7203251224768583,0.5302291784649956,1.2173461909450922,56.11523541212082,training,14
0.936350435624395,0.4864675994436019,0.9943195099249618,0.6489866533613585,0.5311235665720913,1.208595403389036,59.72751663128535,training,15
0.9352613746369797,0.5275629775326395,0.9942385544524701,0.7263783439687608,0.5774512478903755,1.207290694838105,63.337379864851634,training,16
0.936350435624395,0.5134482420429417,0.994316507990285,0.7524688085284966,0.5703153078477607,1.2000228874457413,66.9519933462143,training,17
0.9387100677637947,0.5149968771849646,0.9946003397457287,0.7238457458838696,0.566579372172067,1.1983657374372796,70.56510670582453,training,18
0.9387705711519845,0.5429447645796869,0.994542522014237,0.6914375015412338,0.5904753387715499,1.1944004168132287,74.17572576204935,training,19
0.9421587608906099,0.5497936636587505,0.9948425229094825,0.7047067634155325,0.5937294948679808,1.1880473325054235,77.78550239404042,training,20
0.9433688286544046,0.5370457407755389,0.9949900783697718,0.7239741898170814,0.5843549640677744,1.1880697622981709,81.3936396241188,training,21
0.9443368828654405,0.5386438943776526,0.9950672209903303,0.6733653533704614,0.5818756512486871,1.1815126283486992,85.00340538422266,training,22
0.9433083252662149,0.5523958975759977,0.9949650560328002,0.7332125021104116,0.6036109522197746,1.1801871213507145,89.67423338095347,training,23
0.9462729912875121,0.5571326004934607,0.9952168903140077,0.8299159674426693,0.6098356481796998,1.1732311387126635,93.28679275910059,training,24
0.9488141335914811,0.581216742918123,0.9953967975904428,0.8344431746245254,0.638571793818419,1.169686655703089,96.90689948002498,training,25
0.9480275895450145,0.5619292901386478,0.9953308017527075,0.7974165102082379,0.6233629729430767,1.1710866535194147,100.52129700183869,training,26
0.9496006776379478,0.5840865599224784,0.9955645289877252,0.7833355873618402,0.640362062449248,1.1650424151171568,104.13721520900727,training,27
0.9474830590513069,0.6084511633897833,0.9953765715021479,0.7892955403703038,0.661477057161355,1.1645079113298042,107.74935119549433,training,28
0.9504477250726041,0.6052945501790308,0.9955967053397908,0.8205568926642566,0.6670255893543733,1.1630312997552366,111.3643116593361,training,29
0.9503267182962246,0.602225506025578,0.9956037198173676,0.7533903985043,0.6505232899676525,1.1607761489122934,114.97707777420679,training,30
0.9491771539206195,0.5999592388874928,0.9954965633400985,0.7882285114813214,0.6497124625630045,1.1595950073614802,119.64524269104004,training,31
0.9501452081316554,0.6188026065592506,0.9956195937396666,0.8074653800796546,0.677266775161926,1.1586160111012265,123.2572220603625,training,32
0.9489956437560504,0.62828894212957,0.9954835320860043,0.8155805267778452,0.6847486924185847,1.1574049948262524,126.87238316138586,training,33
0.952081316553727,0.6317099119013181,0.9958110469189062,0.8301808175702876,0.6847190081293189,1.1499156774358545,130.48222153981527,training,34
0.9510527589545015,0.591117676191707,0.9956687530586473,0.768638272139635,0.6360904828434434,1.1576351397733855,134.09293250640232,training,35
0.9525048402710552,0.6562862085795677,0.9957893339068755,0.8473175663290292,0.7195901294113258,1.1490891632305122,137.70861597061156,training,36
0.9559535333978703,0.6443954248063435,0.9960653873736386,0.8457113400164857,0.7061404752564334,1.14377442619095,141.32005335887274,training,37
0.9552274927395934,0.670090059609221,0.9960142996230469,0.7812598931883603,0.7143894088483019,1.144066866638582,144.9328601638476,training,38
0.9545014520813165,0.674520496510302,0.9960508876310923,0.8317600085797834,0.7307343907196615,1.1442969500211497,148.5450846473376,training,39
0.9609148112294289,0.7055690951829082,0.9965638519009087,0.8373240097919689,0.7524881897133474,1.1356811059973917,152.15726468165715,training,40
0.9563770571151985,0.6735838090856123,0.9961341240190549,0.8548878053999684,0.7290896370853683,1.1387522799364602,155.76626528104146,training,41
0.9593417231364957,0.6707130724273298,0.9963876873050282,0.8337666790260311,0.7280449465923726,1.1380262944407804,159.37834917704265,training,42
0.9584341723136496,0.6937173122609971,0.9963447628971301,0.8198951824132744,0.7386442944664696,1.1352314725374115,162.98933656215667,training,43
0.9605517909002904,0.6957430360460803,0.9965242560799311,0.8663192927585133,0.7525201885193521,1.1295707484047925,166.6019996523857,training,44
0.9602492739593417,0.6882055493504613,0.9965156059120404,0.8817572148174402,0.7486889755700568,1.1309150563448496,170.21484634081523,training,45
0.9594627299128751,0.7014254334160782,0.9963733206124382,0.8409598864760529,0.746809324129538,1.1337548563512658,173.82351091305415,training,46
0.9619433688286544,0.733037874736608,0.9966574862325921,0.8820622865688609,0.7868246553339195,1.123564293121692,177.4385669350624,training,47
0.9635769603097774,0.7232589339932248,0.996782773911226,0.8524803819626768,0.7734249971284323,1.1250052673443143,181.05336784124376,training,48
0.96297192642788,0.7051806347491444,0.9967438606089876,0.8932120885589524,0.7696035713897579,1.1248303601082335,184.66553670167923,training,49
0.9615198451113263,0.734909074838914,0.9965583676277914,0.8772989558339856,0.7912532127623934,1.1224904249438465,188.2713830590248,training,50
0.9619433688286544,0.7011214048770092,0.9966651479157618,0.8809422215162024,0.7589709076947948,1.12138171675588,191.88593018452326,training,51
0.9620643756050339,0.7246260391426099,0.9966497041609745,0.8872757905996913,0.7774198439939897,1.1201144145581894,195.49232360521953,training,52
0.96297192642788,0.7076357938452789,0.9967911043361887,0.8456149848322969,0.7582952220218515,1.1167741730319232,199.1014638543129,training,53
0.9648475314617618,0.7565350193462897,0.996861348453487,0.9030838427779803,0.813917503086089,1.115091103419114,202.7068876306216,training,54
0.9663601161665053,0.7373528310852132,0.9970594555671378,0.8635983296699578,0.7864602692340293,1.1129893859996094,206.32618261178334,training,55
0.9655735721200387,0.7871428029085685,0.9969825933729815,0.9105140356812472,0.8368409204572441,1.1096398318528669,209.93678620258967,training,56
0.966420619554695,0.7660484799607092,0.9970622982313883,0.8953488488761929,0.8161359710847199,1.1124963119366644,213.5423364718755,training,57
0.9658760890609874,0.7632856875270113,0.9969662460784553,0.9005160943631648,0.8177677857928226,1.1113154620681556,217.157697113355,training,58
0.9674491771539206,0.7761500194305831,0.9971232127660243,0.9046877428727432,0.8242120945810238,1.1063631535498732,220.7703291217486,training,59
0.9672676669893514,0.7650120278546022,0.9970926812263171,0.9164470979012489,0.8221192824375976,1.1078950521793771,224.37823210159937,training,60
0.9675096805421104,0.7690620546057693,0.9971218313222324,0.9088299365976819,0.822253734455919,1.1059168194433247,227.98536514441173,training,61
0.9665416263310745,0.7660469146088755,0.9970396710323168,0.9128760601126908,0.8183250293998628,1.1104327477154465,231.596540248394,training,62
0.9700508228460794,0.791057260225907,0.9973837507310338,0.8770153328616822,0.8265569542330857,1.1042891835336297,235.29202839533488,training,63
0.9690222652468539,0.7485623320714676,0.9972873286179491,0.9012854726176532,0.8079836651663592,1.1033215677253974,238.9008343776067,training,64
0.9687802516940949,0.7801636239878192,0.9972560960311081,0.9163612223674592,0.831583737874125,1.1053606068834345,243.57231848637264,training,65
0.969445788964182,0.7867993022757724,0.9972887981947686,0.9059263826362678,0.8328743216521979,1.1012606224192871,247.18814885616302,training,66
0.9698088092933205,0.7650168440217818,0.9974035527374023,0.864271199338726,0.8067563237335719,1.0997569049119489,250.80032924016317,training,67
0.9699903194578896,0.8063524424975199,0.99735723438382,0.9151864353903705,0.84827976301926,1.1019571641427637,254.41217725674312,training,68
0.9716239109390126,0.819318359588058,0.9974829338129841,0.9184576484016038,0.8605957164174948,1.094702158260161,258.02444410324097,training,69
0.9714424007744433,0.8148688606424634,0.9975043326679727,0.9342609859100922,0.8564164347581331,1.0945308498994986,261.6331629594167,training,70
0.9730759922555663,0.8213336803163931,0.997636156880222,0.9356399392185047,0.8650269375812764,1.0931526072020687,265.24191403388977,training,71
0.9737415295256534,0.7936533615845308,0.9977116077097142,0.9314499841654124,0.8381384662148874,1.0898988954794937,268.8517106572787,training,72
0.9719264278799613,0.7930838261771397,0.997538380728424,0.8969690639554635,0.8326664429950189,1.0948655038092077,272.46283386151,training,73
0.97452807357212,0.8335451460182287,0.9977470633075214,0.9483038652160142,0.8810554474494344,1.0889935857783895,276.07561263243355,training,74
0.9724104549854792,0.8115020653822324,0.9975424989509436,0.9201945923220037,0.8554133516398478,1.0894379170766422,279.6840670108795,training,75
0.9749515972894482,0.8049795092202288,0.997745725501825,0.9303876052121919,0.8546026836639246,1.0914491532619042,283.29524632692335,training,76
0.9731969990319458,0.8451078496122554,0.997582657799142,0.9446204047652063,0.8871739118330467,1.0926181209387125,286.9075524449348,training,77
0.9747095837366893,0.8335464495006034,0.9977287224033617,0.919960842494174,0.8706791067975589,1.0881987814746465,290.5167853077253,training,78
0.9745885769603098,0.8119497715049971,0.997770091695031,0.9434998466070313,0.865061760623712,1.0867897002332676,294.12943154970804,training,79
0.9762221684414327,0.8284361839220068,0.9979234329628311,0.9286924449654091,0.8689026850122199,1.0835651934031592,297.77041699488956,training,80
0.9750726040658277,0.8391999946988967,0.9977651900283023,0.9175823771030568,0.8734530439508087,1.085375158883617,301.3819310267766,training,81
0.9773717328170377,0.8394062216488906,0.9979946667691649,0.9401500318247922,0.8823962415373664,1.0807910299854537,304.99448201656344,training,82
0.975919651500484,0.858881577785029,0.9978772891021789,0.943274699679265,0.8944633299676698,1.0843616366616993,308.60382831494013,training,83
0.9730154888673765,0.8310588251226888,0.9976080948813859,0.9302250392153356,0.87371946068756,1.0885867588294083,312.2458280205727,training,84
0.9778557599225557,0.8597606822383376,0.9980451087688803,0.9429640581571695,0.8961891396437187,1.0801622138954916,315.884444073836,training,85
0.9755566311713456,0.8274937630306967,0.9978565360096534,0.9208067696066988,0.8654144422825223,1.0843480643266865,319.5026418288549,training,86
0.9777952565343659,0.8577641351844252,0.9979762898227811,0.9567555581542798,0.9003261809842352,1.081114582904764,323.11512576738994,training,87
0.977553242981607,0.8560397327370529,0.997991493461187,0.958938492227859,0.8964875456112609,1.0800920658000894,326.73393516143165,training,88
0.9776137463697967,0.8608287510631889,0.9979890450284788,0.9340479370192895,0.892487043498842,1.0792553399471527,330.34920006195705,training,89
0.9779767666989352,0.8690123048676484,0.9980455550965137,0.9477634807774966,0.9046980273269699,1.0771902947176817,333.9643769582113,training,90
0.9779767666989352,0.8796297915980026,0.9980285898663065,0.9669761725777943,0.9179067406930136,1.0748771064747233,337.58283983866374,training,91
0.9791868344627299,0.8368307861573387,0.9981367136532932,0.960870947739674,0.8884636319742322,1.07434516280486,341.1985738714536,training,92
0.9771902226524686,0.8552685375414,0.997924022141488,0.9508071976353489,0.8965669881821102,1.0775048098665603,344.8149932344755,training,93
0.977311229428848,0.8614784701295677,0.9979597740696228,0.9642444487763158,0.9032302868333557,1.0781860416124591,348.4227613011996,training,94
0.9799128751210068,0.8783272634924952,0.9982033474997335,0.964554497193821,0.9130169983490473,1.0738286773748047,352.03520634174345,training,95
0.9791263310745402,0.8650160707949295,0.9980990286744358,0.9523056295015757,0.9024178517002872,1.0763838883755976,355.6537765343984,training,96
0.9791868344627299,0.8486219198978823,0.9981178448429028,0.9423661965463813,0.8879781786147629,1.074188203599513,359.2753800551097,training,97
0.9808809293320426,0.8840066322174706,0.9982804859184483,0.9766174160266895,0.9226842904815222,1.0702005557903238,362.88739559650423,training,98
0.9790053242981607,0.8505877542202555,0.9981452086578176,0.950222419612208,0.8931350581789469,1.0752494120736187,366.5028200904528,training,99
0.9806994191674734,0.896223643936223,0.9982548927021357,0.9615044142614873,0.9265769364940903,1.0705325326790431,370.1186301787694,training,100
0.9794893514036787,0.8745641266954961,0.998148786192155,0.9400288342921341,0.9010927141814945,1.0700091188143024,373.73394732872646,training,101
0.98148596321394,0.8947017281903908,0.998371335967175,0.9588025272940796,0.923158758223438,1.066814868547008,377.34545913537346,training,102
0.9823330106485963,0.8802292511992676,0.9983809895138942,0.9645313433586324,0.9173667698385836,1.0652170534060126,380.9613294839859,training,103
0.9823330106485963,0.8856991405339595,0.9984137532185727,0.9594831816246655,0.9194061377928284,1.0661757038455868,384.57158936659494,training,104
0.9834220716360116,0.8742775647273987,0.9985014497906454,0.954385984201365,0.9093550096664955,1.0647979296844747,388.1823611219724,training,105
0.9804574056147144,0.8916636465960782,0.9982530492167098,0.9705893606411533,0.9274598495368157,1.070424904214575,391.7944736520449,training,106
0.9823330106485963,0.8919867613236481,0.9984336555583632,0.9692351331390956,0.9223626942051915,1.0639786948548986,395.4099657257398,training,107
0.9826960309777347,0.8697522834093506,0.9984403182925357,0.9714973981782193,0.9125611044016819,1.0645699759285963,399.0276378552119,training,108
0.9846321393998064,0.9084009357365948,0.9985619914595811,0.9695686774262247,0.9361842305721255,1.0592573486859378,402.6367768685023,training,109
0.9824540174249758,0.8974395205622266,0.9984002532058567,0.9751179102910227,0.931667445866373,1.066409142381679,406.2496391177177,training,110
0.9833010648596321,0.8815725631854632,0.9985028007076813,0.9612786849683395,0.9177471654228235,1.063091007837705,409.8648527065913,training,111
0.9839666021297193,0.8883451377683628,0.998545691246214,0.967326675148832,0.9239561273652057,1.0610743269929572,413.47665353218713,training,112
0.9843296224588577,0.9023470819627429,0.998573765155997,0.9733244194730496,0.9346987563145813,1.0609469821881972,417.0987325310707,training,113
0.9836640851887706,0.9175272195586001,0.9984841614944832,0.9754308697841484,0.9438253149574637,1.0614427918391716,420.7144364396731,training,114
0.9842086156824782,0.8918671606109541,0.9985566941770133,0.9681910571931399,0.9239916674065699,1.061339243929437,424.3332899729411,training,115
0.9825145208131656,0.912946573334224,0.9984159322518616,0.9677375390850449,0.9384095629825997,1.0657263906596939,427.952110683918,training,116
0.9840876089060987,0.9163137110838574,0.9985500490777197,0.980134346833214,0.9460912954388875,1.0602987896312366,431.5670008460681,training,117
0.9834220716360116,0.888192828746212,0.9985152999558029,0.9664195746794222,0.9224306926300815,1.0611902549142302,435.1795305411021,training,118
0.9862657308809293,0.9474739398555264,0.9987676673653442,0.9617594846733153,0.9536786832167732,1.0534319107490997,438.79074936707815,training,119
0.9848136495643756,0.8845757951751724,0.9986309394107619,0.9695418760470507,0.920531236977303,1.0578622562050588,442.40985568761823,training,120
0.9861447241045499,0.9365252405458823,0.9987475957869163,0.9673486420231611,0.950894675399807,1.0565815375436898,446.02533551851906,training,121
0.9863867376573088,0.9000031807105978,0.9987649832895653,0.9682804150306766,0.929696702647374,1.0540296348889053,449.63780340353645,training,122
0.9852976766698935,0.9043464057633891,0.9986540901827669,0.9722804494760627,0.9346606720004509,1.0558517873863649,453.2496444026629,training,123
0.9843901258470474,0.9323733143309643,0.9985684202086914,0.9765708218948167,0.9527103447436931,1.056397856319435,456.86564145882926,training,124
0.9839060987415296,0.9147146534633533,0.9985630154114039,0.9652215467783506,0.9384050631594592,1.0591371555162352,460.47732827663424,training,125
0.9848136495643756,0.8935836436610606,0.9986084166903554,0.9755643999202949,0.9288234068738511,1.0577557806350737,464.08619363705316,training,126
0.9857212003872217,0.926860248978291,0.998712062423724,0.9854169085353143,0.953915645279102,1.0558021778756,467.69799312750496,training,127
0.9854791868344628,0.9130244710352592,0.9986849263244014,0.965176081135435,0.9372667657303461,1.0538976185556999,471.3098311742147,training,128
0.9862657308809293,0.9239597122274188,0.9987336619666685,0.9855601762316063,0.9522021390722907,1.0521485358188416,474.92532471418383,training,129
0.9859632139399807,0.9523697433602094,0.9987407653214933,0.983835479709433,0.9670359579179274,1.0534283031116833,478.5402827302615,training,130
0.9859632139399807,0.914698592024507,0.9987445351286238,0.9753434341837254,0.9424120164347898,1.053749314820974,482.14974844058355,training,131
0.9867497579864473,0.9247091644734104,0.9988370342227654,0.9636236522487297,0.9430219150086406,1.0546490486632003,485.76180742581687,training,132
0.9875363020329139,0.9257160376333946,0.9988855044268641,0.971678194533033,0.9466855738977575,1.051351738621695,489.37772162357965,training,133
0.9866892545982575,0.9418389106312719,0.9988064611098743,0.9799343193966636,0.9599606921109384,1.0537745918019368,492.98885264396665,training,134
0.9870522749273959,0.8978917038012759,0.998814677363648,0.955895242935653,0.9244427285594247,1.054424466431948,496.60789194107053,training,135
0.9856606969990319,0.9215405169111638,0.9986742557224211,0.9762160751307722,0.947403043659378,1.055667583900909,500.2202406724294,training,136
0.9880808325266215,0.9270915945326671,0.9988532658616293,0.9826257179452745,0.9511606796359618,1.048877642279206,503.8292439699173,training,137
0.986326234269119,0.925727584535141,0.9987195827021346,0.9783331956238477,0.9504712733034892,1.0528064827854444,507.4439157764117,training,138
0.9886858664085189,0.9237486736931376,0.9989086158080916,0.9819136752593512,0.9476097305636272,1.0483540185876694,511.05625630219777,training,139
0.9873547918683446,0.9461431361745025,0.9988011926454107,0.9802054599266479,0.9620522773502839,1.0503648062969775,514.6718150138855,training,140
0.9877783155856728,0.9266081670057054,0.9988857231021957,0.982092386305665,0.9524966638195962,1.0491979297401826,518.2836927135785,training,141
0.9883833494675702,0.9344339815487259,0.998927215386511,0.9807869433449046,0.9564970693983188,1.050722273682718,521.8960039218267,training,142
0.9871732817037754,0.9253384405243598,0.998833314235404,0.9671073398206731,0.9439938941294048,1.0524439491201876,525.5141911268234,training,143
0.9877178121974831,0.9195379034534787,0.9988787926113915,0.976403518814752,0.9452446784586539,1.0496695039350705,529.1293156584104,training,144
0.9873547918683446,0.9553749645801571,0.9988698976208669,0.9681388361836644,0.9611788253570936,1.0515731245682824,532.7353999853134,training,145
0.9889278799612778,0.9411555512219772,0.9989766587423987,0.9744246413183638,0.9567657556530464,1.0464552979865895,536.3506589055062,training,146
0.9871127783155856,0.9318897700293064,0.9988169773973928,0.9878573652542769,0.9563307527881537,1.0476317864552689,539.9670032699903,training,147
0.9880808325266215,0.9393473765337752,0.9988950669605222,0.9722747852133987,0.9533614633871531,1.0513714581900915,543.5781737883885,training,148
0.9873547918683446,0.9206331165619134,0.9988084577023462,0.9849097087431243,0.9489049348318683,1.0499841539726036,547.2017033576965,training,149
0.987959825750242,0.9533481068782266,0.9988870539579998,0.9807797928026222,0.9656404795061239,1.049941801240873,550.8156533797581,training,150
0.9871732817037754,0.9278094028262801,0.99880772091224,0.9746444937342466,0.9498119370117155,1.0486042024549709,554.4306271394094,training,151
0.9880808325266215,0.936092137886911,0.9989154576943043,0.9855810691860923,0.9584562505361076,1.0489216948385627,558.0426207462947,training,152
0.9874152952565344,0.9179266048237824,0.9988284137244888,0.9865548381093442,0.9490977237900505,1.051045293734198,561.654973824819,training,153
0.9881413359148112,0.9282378475580673,0.9989154331124142,0.9759960321038175,0.949944847801745,1.047848482427099,565.2702587723732,training,154
0.9886253630203291,0.9278303143938149,0.9989738642989879,0.9740160653279035,0.9493764101583152,1.0470338778523458,568.8800828019778,training,155
0.988201839303001,0.9331735927438488,0.9989107792567746,0.9724359856282767,0.9507267223829453,1.0464943661219377,572.4914879600207,training,156
0.9892303969022265,0.9484296520426226,0.998989055253951,0.9898112387911898,0.9681742147120105,1.0457474615864413,576.1037527362506,training,157
0.9885043562439496,0.9335714437668993,0.9989522629011387,0.9756367192886461,0.9533948434631837,1.0476319923622235,579.71248849233,training,158
0.9880808325266215,0.9655599718191525,0.9988919244428139,0.9853267355587236,0.9749128692018828,1.0461551017871908,583.3209338307381,training,159
0.9887463697967086,0.9526064406394972,0.9989617989771186,0.9866787571115043,0.9685795821611959,1.0464460081934237,586.933116209507,training,160
0.9886858664085189,0.9323063591089027,0.9989360738394129,0.976935072640297,0.9530350961817268,1.0473456984562386,590.5419687747956,training,161
0.9889278799612778,0.9272973770389874,0.9989822115972432,0.9817991548906406,0.9512503736533314,1.0447158497583473,594.1595992763837,training,162
0.9890488867376573,0.9463390998461537,0.999001695816995,0.9814116030478903,0.9620697700024097,1.0453349656247077,597.7756333152453,training,163
0.9880808325266215,0.9339740350723598,0.9988985948421252,0.984217301859489,0.9568156119592902,1.0480309106856296,601.3912549098333,training,164
0.9874757986447241,0.9387674229081567,0.9988452402441718,0.9880388500960662,0.9614495634024893,1.0479651781760977,605.0069033980369,training,165
0.9900774443368828,0.9535815521598668,0.9990660322518248,0.9901925782550023,0.970715979023572,1.0435652748989643,608.6152629176776,training,166
0.9881413359148112,0.9237055032494386,0.9989128571846689,0.9724254309202517,0.9452838586282757,1.0483416667067567,612.2315166473388,training,167
0.9878388189738625,0.918208791319642,0.9988591218655686,0.9877565812058015,0.9490892325697651,1.048273181546357,615.8496994773546,training,168
0.9887463697967086,0.9124979525872854,0.9989300920051839,0.9804805930476153,0.9436969930402407,1.0482500989847534,619.4645431836447,training,169
0.9890488867376573,0.9247340254326277,0.9989976801937439,0.9857363479827079,0.9510484431494182,1.0470621684994872,623.0735729535421,training,170
0.989835430784124,0.9536878330634398,0.9990479032692136,0.9866053134853551,0.9691353595235359,1.0432353529293716,626.6860916495323,training,171
0.9891698935140368,0.9504965266424735,0.9989739313067794,0.9896342583215224,0.9693165737044052,1.0470013523931891,630.2984268387158,training,172
0.9897144240077445,0.9352715354135699,0.9990473658416189,0.9811349975791364,0.9565574652742656,1.0451312242670263,633.9173262516657,training,173
0.9886858664085189,0.9418283425830752,0.998930452416862,0.988165272562176,0.9631848219683852,1.0455591627892027,637.5356199741364,training,174
0.9888673765730881,0.9283198510770716,0.9989510717771779,0.984924887139624,0.9545185224329304,1.04525519962237,641.1491278131803,training,175
0.989835430784124,0.9575808059758345,0.9990518260995496,0.9884731656139595,0.9724601923516892,1.0455842829765158,644.7608885645866,training,176
0.9894724104549855,0.9599024096942597,0.9990085159079339,0.9867691445397079,0.972772131810101,1.0436799777545598,648.3721812407176,training,177
0.9878388189738625,0.9360598933851944,0.9989001754788285,0.9833919441788989,0.9580249210412065,1.0507692859527913,651.9812730908394,training,178
0.9894724104549855,0.9358297234391724,0.999001786818933,0.9815041044635958,0.9571844007447358,1.0457996655709507,655.5967298507691,training,179
0.9897749273959342,0.9282320101661422,0.9990775405351455,0.9797771760716615,0.949904470322048,1.0451823138637284,659.2150970578193,training,180
